"ID","projectId","gatewayId","communicateId","type","device_time","receive_time","device_date","data_address","data"
"148027",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 03:45:00","2023-07-01 03:47:33","20230701",DE_RA,"0.0"
"157408",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:00:00","2023-07-01 04:02:33","20230701",DE_SS,"0.0"
"157401",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:00:00","2023-07-01 04:02:33","20230701",DE_ET,"25.31"
"157403",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:00:00","2023-07-01 04:02:33","20230701",DE_WD,"0.0"
"157405",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:00:00","2023-07-01 04:02:33","20230701",DE_RA,"0.0"
"157407",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:00:00","2023-07-01 04:02:33","20230701",DE_HS,"0.0"
"157402",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:00:00","2023-07-01 04:02:33","20230701",DE_WS,"1.3"
"157404",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:00:00","2023-07-01 04:02:33","20230701",DE_BT,"24.4"
"157406",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:00:00","2023-07-01 04:02:33","20230701",DE_RD,"0.0"
"166939",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:15:00","2023-07-01 04:17:33","20230701",DE_HS,"0.0"
"166934",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:15:00","2023-07-01 04:17:33","20230701",DE_WS,"0.6"
"166936",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:15:00","2023-07-01 04:17:33","20230701",DE_BT,"24.52"
"166938",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:15:00","2023-07-01 04:17:33","20230701",DE_RD,"0.0"
"166940",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:15:00","2023-07-01 04:17:33","20230701",DE_SS,"0.0"
"166933",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:15:00","2023-07-01 04:17:33","20230701",DE_ET,"25.42"
"166935",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:15:00","2023-07-01 04:17:33","20230701",DE_WD,"0.0"
"166937",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:15:00","2023-07-01 04:17:33","20230701",DE_RA,"0.0"
"175922",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:30:00","2023-07-01 04:32:33","20230701",DE_SS,"0.0"
"175915",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:30:00","2023-07-01 04:32:33","20230701",DE_ET,"25.64"
"175917",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:30:00","2023-07-01 04:32:33","20230701",DE_WD,"0.0"
"175919",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:30:00","2023-07-01 04:32:33","20230701",DE_RA,"0.0"
"175921",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:30:00","2023-07-01 04:32:33","20230701",DE_HS,"0.0"
"175916",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:30:00","2023-07-01 04:32:33","20230701",DE_WS,"1.3"
"175918",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:30:00","2023-07-01 04:32:33","20230701",DE_BT,"24.77"
"175920",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:30:00","2023-07-01 04:32:33","20230701",DE_RD,"0.0"
"185985",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:45:00","2023-07-01 04:47:33","20230701",DE_HS,"0.0"
"185980",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:45:00","2023-07-01 04:47:33","20230701",DE_WS,"0.0"
"185982",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:45:00","2023-07-01 04:47:33","20230701",DE_BT,"24.83"
"185984",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:45:00","2023-07-01 04:47:33","20230701",DE_RD,"0.0"
"185986",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:45:00","2023-07-01 04:47:33","20230701",DE_SS,"0.0"
"185979",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:45:00","2023-07-01 04:47:33","20230701",DE_ET,"25.7"
"185981",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:45:00","2023-07-01 04:47:33","20230701",DE_WD,"0.0"
"185983",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 04:45:00","2023-07-01 04:47:33","20230701",DE_RA,"0.0"
"198038",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:00:00","2023-07-01 05:02:18","20230701",DE_SS,"0.0"
"198031",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:00:00","2023-07-01 05:02:18","20230701",DE_ET,"25.76"
"198033",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:00:00","2023-07-01 05:02:18","20230701",DE_WD,"0.0"
"198035",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:00:00","2023-07-01 05:02:18","20230701",DE_RA,"0.0"
"198037",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:00:00","2023-07-01 05:02:18","20230701",DE_HS,"0.0"
"198032",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:00:00","2023-07-01 05:02:18","20230701",DE_WS,"0.0"
"198034",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:00:00","2023-07-01 05:02:18","20230701",DE_BT,"24.83"
"198036",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:00:00","2023-07-01 05:02:18","20230701",DE_RD,"0.0"
"211129",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:15:00","2023-07-01 05:17:18","20230701",DE_HS,"0.0"
"211124",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:15:00","2023-07-01 05:17:18","20230701",DE_WS,"0.6"
"211126",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:15:00","2023-07-01 05:17:18","20230701",DE_BT,"25.08"
"211128",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:15:00","2023-07-01 05:17:18","20230701",DE_RD,"0.0"
"211130",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:15:00","2023-07-01 05:17:18","20230701",DE_SS,"0.0"
"211123",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:15:00","2023-07-01 05:17:18","20230701",DE_ET,"25.86"
"211125",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:15:00","2023-07-01 05:17:18","20230701",DE_WD,"0.0"
"211127",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:15:00","2023-07-01 05:17:18","20230701",DE_RA,"0.0"
"225612",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:30:00","2023-07-01 05:30:49","20230701",DE_SS,"0.0"
"225605",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:30:00","2023-07-01 05:30:49","20230701",DE_ET,"25.93"
"225607",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:30:00","2023-07-01 05:30:49","20230701",DE_WD,"0.0"
"225609",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:30:00","2023-07-01 05:30:49","20230701",DE_RA,"1.0"
"225611",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:30:00","2023-07-01 05:30:49","20230701",DE_HS,"0.0"
"225606",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:30:00","2023-07-01 05:30:49","20230701",DE_WS,"0.0"
"225608",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:30:00","2023-07-01 05:30:49","20230701",DE_BT,"25.21"
"225610",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:30:00","2023-07-01 05:30:49","20230701",DE_RD,"0.0"
"241619",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:45:00","2023-07-01 05:47:04","20230701",DE_HS,"0.0"
"241614",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:45:00","2023-07-01 05:47:04","20230701",DE_WS,"0.6"
"241616",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:45:00","2023-07-01 05:47:04","20230701",DE_BT,"25.27"
"241618",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:45:00","2023-07-01 05:47:04","20230701",DE_RD,"0.001"
"241620",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:45:00","2023-07-01 05:47:04","20230701",DE_SS,"0.0"
"241613",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-07-01 05:45:00","2023-07-01 05:47:04","20230701",DE_ET,"26.02"
