"ID","projectId","gatewayId","communicateId","type","device_time","receive_time","device_date","data_address","data"
"5970",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:00:00","2023-01-01 00:02:11","20230101",DE_WD,"269.0"
"5972",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:00:00","2023-01-01 00:02:11","20230101",DE_RA,"0.0"
"5974",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:00:00","2023-01-01 00:02:11","20230101",DE_HS,"0.0"
"5969",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:00:00","2023-01-01 00:02:11","20230101",DE_WS,"0.0"
"5971",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:00:00","2023-01-01 00:02:11","20230101",DE_BT,-3.85
"5973",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:00:00","2023-01-01 00:02:11","20230101",DE_RD,"0.0"
"5975",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:00:00","2023-01-01 00:02:11","20230101",DE_SS,"0.0"
"5968",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:00:00","2023-01-01 00:02:11","20230101",DE_ET,"2.98"
"12842",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:15:00","2023-01-01 00:17:11","20230101",DE_BT,-3.28
"12844",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:15:00","2023-01-01 00:17:11","20230101",DE_RD,"0.0"
"12846",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:15:00","2023-01-01 00:17:11","20230101",DE_SS,"0.0"
"12839",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:15:00","2023-01-01 00:17:11","20230101",DE_ET,"2.7"
"12841",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:15:00","2023-01-01 00:17:11","20230101",DE_WD,"268.0"
"12843",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:15:00","2023-01-01 00:17:11","20230101",DE_RA,"0.0"
"12845",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:15:00","2023-01-01 00:17:11","20230101",DE_HS,"0.0"
"12840",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-01-01 00:15:00","2023-01-01 00:17:11","20230101",DE_WS,"0.0"
