"ID","projectId","gatewayId","communicateId","type","device_time","receive_time","device_date","data_address","data"
"6246",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:00:00","2023-02-01 00:02:17","20230201",DE_BT,-4.78
"6248",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:00:00","2023-02-01 00:02:17","20230201",DE_RD,"0.0"
"6250",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:00:00","2023-02-01 00:02:17","20230201",DE_SS,"0.0"
"6243",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:00:00","2023-02-01 00:02:17","20230201",DE_ET,"4.01"
"6245",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:00:00","2023-02-01 00:02:17","20230201",DE_WD,"0.0"
"6247",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:00:00","2023-02-01 00:02:17","20230201",DE_RA,"0.0"
"6249",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:00:00","2023-02-01 00:02:17","20230201",DE_HS,"0.0"
"6244",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:00:00","2023-02-01 00:02:17","20230201",DE_WS,"0.0"
"13299",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:15:00","2023-02-01 00:17:17","20230201",DE_WD,"0.0"
"13301",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:15:00","2023-02-01 00:17:17","20230201",DE_RA,"0.0"
"13303",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:15:00","2023-02-01 00:17:17","20230201",DE_HS,"0.0"
"13298",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:15:00","2023-02-01 00:17:17","20230201",DE_WS,"0.0"
"13300",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:15:00","2023-02-01 00:17:17","20230201",DE_BT,-4.91
"13302",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:15:00","2023-02-01 00:17:17","20230201",DE_RD,"0.0"
"13304",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:15:00","2023-02-01 00:17:17","20230201",DE_SS,"0.0"
"13297",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:15:00","2023-02-01 00:17:17","20230201",DE_ET,"4.11"
"19818",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:30:00","2023-02-01 00:32:17","20230201",DE_BT,-4.53
"19820",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:30:00","2023-02-01 00:32:17","20230201",DE_RD,"0.0"
"19822",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:30:00","2023-02-01 00:32:17","20230201",DE_SS,"0.0"
"19815",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:30:00","2023-02-01 00:32:17","20230201",DE_ET,"4.77"
"19817",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:30:00","2023-02-01 00:32:17","20230201",DE_WD,"0.0"
"19819",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:30:00","2023-02-01 00:32:17","20230201",DE_RA,"0.0"
"19821",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:30:00","2023-02-01 00:32:17","20230201",DE_HS,"0.0"
"19816",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:30:00","2023-02-01 00:32:17","20230201",DE_WS,"0.0"
"26609",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:45:00","2023-02-01 00:47:17","20230201",DE_WD,"0.0"
"26611",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:45:00","2023-02-01 00:47:17","20230201",DE_RA,"0.0"
"26613",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:45:00","2023-02-01 00:47:17","20230201",DE_HS,"0.0"
"26608",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-02-01 00:45:00","2023-02-01 00:47:17","20230201",DE_WS,"0.0"
