"ID","projectId","gatewayId","communicateId","type","device_time","receive_time","device_date","data_address","data"
"49057",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:15:00","2023-06-01 01:17:28","20230601",DE_HS,"0.0"
"49052",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:15:00","2023-06-01 01:17:28","20230601",DE_WS,"0.0"
"7392",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:00:00","2023-06-01 00:02:28","20230601",DE_WD,"0.0"
"7394",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:00:00","2023-06-01 00:02:28","20230601",DE_RA,"0.0"
"7396",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:00:00","2023-06-01 00:02:28","20230601",DE_HS,"0.0"
"7391",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:00:00","2023-06-01 00:02:28","20230601",DE_WS,"2.0"
"7393",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:00:00","2023-06-01 00:02:28","20230601",DE_BT,"21.65"
"7395",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:00:00","2023-06-01 00:02:28","20230601",DE_RD,"0.0"
"7397",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:00:00","2023-06-01 00:02:28","20230601",DE_SS,"0.0"
"7390",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:00:00","2023-06-01 00:02:28","20230601",DE_ET,"22.82"
"15428",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:15:00","2023-06-01 00:17:28","20230601",DE_BT,"21.4"
"15430",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:15:00","2023-06-01 00:17:28","20230601",DE_RD,"0.0"
"15432",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:15:00","2023-06-01 00:17:28","20230601",DE_SS,"0.0"
"15425",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:15:00","2023-06-01 00:17:28","20230601",DE_ET,"22.82"
"15427",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:15:00","2023-06-01 00:17:28","20230601",DE_WD,"0.0"
"15429",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:15:00","2023-06-01 00:17:28","20230601",DE_RA,"0.0"
"15431",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:15:00","2023-06-01 00:17:28","20230601",DE_HS,"0.0"
"15426",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:15:00","2023-06-01 00:17:28","20230601",DE_WS,"1.3"
"23958",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:30:00","2023-06-01 00:32:28","20230601",DE_WD,"0.0"
"23960",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:30:00","2023-06-01 00:32:28","20230601",DE_RA,"0.0"
"23962",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:30:00","2023-06-01 00:32:28","20230601",DE_HS,"0.0"
"23957",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:30:00","2023-06-01 00:32:28","20230601",DE_WS,"0.6"
"23959",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:30:00","2023-06-01 00:32:28","20230601",DE_BT,"21.21"
"23961",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:30:00","2023-06-01 00:32:28","20230601",DE_RD,"0.0"
"23963",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:30:00","2023-06-01 00:32:28","20230601",DE_SS,"0.0"
"23956",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:30:00","2023-06-01 00:32:28","20230601",DE_ET,"22.8"
"32294",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:45:00","2023-06-01 00:47:28","20230601",DE_BT,"20.77"
"32296",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:45:00","2023-06-01 00:47:28","20230601",DE_RD,"0.0"
"32298",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:45:00","2023-06-01 00:47:28","20230601",DE_SS,"0.0"
"32291",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:45:00","2023-06-01 00:47:28","20230601",DE_ET,"22.73"
"32293",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:45:00","2023-06-01 00:47:28","20230601",DE_WD,"0.0"
"32295",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:45:00","2023-06-01 00:47:28","20230601",DE_RA,"0.0"
"32297",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:45:00","2023-06-01 00:47:28","20230601",DE_HS,"0.0"
"32292",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 00:45:00","2023-06-01 00:47:28","20230601",DE_WS,"0.6"
"40732",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:00:00","2023-06-01 01:02:28","20230601",DE_WD,"0.0"
"40734",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:00:00","2023-06-01 01:02:28","20230601",DE_RA,"0.0"
"40736",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:00:00","2023-06-01 01:02:28","20230601",DE_HS,"0.0"
"40731",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:00:00","2023-06-01 01:02:28","20230601",DE_WS,"0.6"
"40733",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:00:00","2023-06-01 01:02:28","20230601",DE_BT,"20.9"
"40735",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:00:00","2023-06-01 01:02:28","20230601",DE_RD,"0.0"
"40737",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:00:00","2023-06-01 01:02:28","20230601",DE_SS,"0.0"
"40730",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:00:00","2023-06-01 01:02:28","20230601",DE_ET,"22.69"
"49054",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:15:00","2023-06-01 01:17:28","20230601",DE_BT,"20.83"
"49056",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:15:00","2023-06-01 01:17:28","20230601",DE_RD,"0.0"
"49058",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:15:00","2023-06-01 01:17:28","20230601",DE_SS,"0.0"
"49051",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:15:00","2023-06-01 01:17:28","20230601",DE_ET,"22.61"
"49053",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:15:00","2023-06-01 01:17:28","20230601",DE_WD,"0.0"
"49055",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:15:00","2023-06-01 01:17:28","20230601",DE_RA,"0.0"
"56984",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:30:00","2023-06-01 01:32:28","20230601",DE_WD,"0.0"
"56986",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:30:00","2023-06-01 01:32:28","20230601",DE_RA,"0.0"
"56988",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:30:00","2023-06-01 01:32:28","20230601",DE_HS,"0.0"
"56983",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:30:00","2023-06-01 01:32:28","20230601",DE_WS,"0.6"
"56985",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:30:00","2023-06-01 01:32:28","20230601",DE_BT,"20.77"
"56987",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:30:00","2023-06-01 01:32:28","20230601",DE_RD,"0.0"
"56989",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:30:00","2023-06-01 01:32:28","20230601",DE_SS,"0.0"
"56982",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:30:00","2023-06-01 01:32:28","20230601",DE_ET,"22.44"
"65280",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:45:00","2023-06-01 01:47:28","20230601",DE_BT,"20.83"
"65282",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:45:00","2023-06-01 01:47:28","20230601",DE_RD,"0.0"
"65284",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:45:00","2023-06-01 01:47:28","20230601",DE_SS,"0.0"
"65277",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:45:00","2023-06-01 01:47:28","20230601",DE_ET,"22.35"
"65279",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:45:00","2023-06-01 01:47:28","20230601",DE_WD,"0.0"
"65281",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:45:00","2023-06-01 01:47:28","20230601",DE_RA,"0.0"
"65283",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:45:00","2023-06-01 01:47:28","20230601",DE_HS,"0.0"
"65278",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 01:45:00","2023-06-01 01:47:28","20230601",DE_WS,"0.0"
"73692",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-06-01 02:00:00","2023-06-01 02:02:28","20230601",DE_WD,"0.0"
