"ID","projectId","gatewayId","communicateId","type","device_time","receive_time","device_date","data_address","data"
"6098",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:00:00","2023-03-01 00:02:10","20230301",DE_BT,"10.77"
"6100",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:00:00","2023-03-01 00:02:10","20230301",DE_RD,"0.0"
"6102",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:00:00","2023-03-01 00:02:10","20230301",DE_SS,"0.0"
"6095",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:00:00","2023-03-01 00:02:10","20230301",DE_ET,"11.95"
"6097",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:00:00","2023-03-01 00:02:10","20230301",DE_WD,"0.0"
"6099",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:00:00","2023-03-01 00:02:10","20230301",DE_RA,"0.0"
"6101",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:00:00","2023-03-01 00:02:10","20230301",DE_HS,"0.0"
"6096",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:00:00","2023-03-01 00:02:10","20230301",DE_WS,"0.0"
"13097",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:15:00","2023-03-01 00:17:10","20230301",DE_WD,"0.0"
"13099",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:15:00","2023-03-01 00:17:10","20230301",DE_RA,"0.0"
"13101",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:15:00","2023-03-01 00:17:10","20230301",DE_HS,"0.0"
"13096",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:15:00","2023-03-01 00:17:10","20230301",DE_WS,"0.0"
"13098",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:15:00","2023-03-01 00:17:10","20230301",DE_BT,"10.9"
"13100",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:15:00","2023-03-01 00:17:10","20230301",DE_RD,"0.0"
"13102",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:15:00","2023-03-01 00:17:10","20230301",DE_SS,"0.0"
"13095",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:15:00","2023-03-01 00:17:10","20230301",DE_ET,"11.85"
"20020",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:30:00","2023-03-01 00:32:10","20230301",DE_BT,"10.96"
"20022",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:30:00","2023-03-01 00:32:10","20230301",DE_RD,"0.0"
"20024",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:30:00","2023-03-01 00:32:10","20230301",DE_SS,"0.0"
"20017",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:30:00","2023-03-01 00:32:10","20230301",DE_ET,"11.77"
"20019",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:30:00","2023-03-01 00:32:10","20230301",DE_WD,"0.0"
"20021",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:30:00","2023-03-01 00:32:10","20230301",DE_RA,"0.0"
"20023",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:30:00","2023-03-01 00:32:10","20230301",DE_HS,"0.0"
"20018",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:30:00","2023-03-01 00:32:10","20230301",DE_WS,"0.6"
"26641",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:45:00","2023-03-01 00:47:10","20230301",DE_WD,"0.0"
"26643",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:45:00","2023-03-01 00:47:10","20230301",DE_RA,"0.0"
"26645",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:45:00","2023-03-01 00:47:10","20230301",DE_HS,"0.0"
"26640",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:45:00","2023-03-01 00:47:10","20230301",DE_WS,"1.3"
"26642",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:45:00","2023-03-01 00:47:10","20230301",DE_BT,"10.33"
"26644",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:45:00","2023-03-01 00:47:10","20230301",DE_RD,"0.0"
"26646",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:45:00","2023-03-01 00:47:10","20230301",DE_SS,"0.0"
"26639",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 00:45:00","2023-03-01 00:47:10","20230301",DE_ET,"11.47"
"32804",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 01:00:00","2023-03-01 01:02:10","20230301",DE_BT,"9.83"
"32806",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 01:00:00","2023-03-01 01:02:10","20230301",DE_RD,"0.0"
"32808",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 01:00:00","2023-03-01 01:02:10","20230301",DE_SS,"0.0"
"32801",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 01:00:00","2023-03-01 01:02:10","20230301",DE_ET,"11.47"
"32803",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 01:00:00","2023-03-01 01:02:10","20230301",DE_WD,"0.0"
"32805",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 01:00:00","2023-03-01 01:02:10","20230301",DE_RA,"0.0"
"32807",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 01:00:00","2023-03-01 01:02:10","20230301",DE_HS,"0.0"
"32802",SW.SH.021.002,SW.SH.021.002,"10434","3007","2023-03-01 01:00:00","2023-03-01 01:02:10","20230301",DE_WS,"2.0"
